id,signed_up_at,has_activated_card,closed_account_at,tnc_country_group,os,first_name,last_name
u14760,2019-02-03,True,,FRA       ,iOS,Mike,Edwards
u25060,2019-11-11,True,,FRA       ,android,Glen,Quinn
u27060,2019-12-29,False,,ESP       ,android,Kenneth,Neal
u11204,2018-10-14,True,,ITA       ,iOS,Hallie,Hicks
u36823,2020-05-23,False,,ITA       ,android,Louis,Watkins
u17587,2019-05-03,True,,ITA       ,iOS,Leon,Johnston
u11675,2018-10-30,True,,FRA       ,iOS,Allen,Cain
u31929,2020-04-02,False,,ITA       ,android,Josie,Logan
u17942,2019-05-15,True,,DEU       ,iOS,Kenneth,Frank
u6730,2018-04-11,True,,ESP       ,android,May,Little
u8805,2018-07-29,False,,DEU       ,iOS,Gary,Reid
u13655,2019-01-02,True,,DEU       ,iOS,Bettie,Taylor
u41290,2020-06-12,False,,ESP       ,iOS,Jackson,Alvarado
u19227,2019-06-25,True,,GrE       ,iOS,Caleb,Morales
u41115,2020-06-11,False,,ITA       ,android,Dylan,Casey
u14689,2019-02-01,True,,AUT       ,android,Elsie,Ortiz
u4163,2017-09-24,True,,FRA       ,iOS,Ann,Bass
u12694,2018-12-02,True,,FRA       ,iOS,Louisa,Osborne
u4198,2017-09-28,True,,FRA       ,android,Cory,Nguyen
u5352,2018-01-07,True,,DEU       ,android,Edna,McGee
u20955,2019-08-10,True,,FRA       ,android,Delia,Harrington
u19846,2019-07-12,False,2020-12-05,DEU       ,iOS,Phillip,Peters
u37410,2020-05-25,False,2020-06-09,FRA       ,iOS,Hulda,Sanchez
u23476,2019-10-04,True,,ESP       ,android,Jeremiah,Reeves
u2898,2017-05-03,True,,FRA       ,android,Lottie,Little
u38434,2020-05-29,False,,NEuro     ,iOS,Jay,Rodriquez
u19104,2019-06-22,False,2020-06-26,FRA       ,iOS,Caroline,Craig
u20406,2019-07-27,True,,DEU       ,iOS,Luke,Alvarado
u40401,2020-06-07,False,,ITA       ,android,Claudia,Hunter
u31434,2020-03-23,True,,ESP       ,android,Elsie,Barker
u29527,2020-02-16,False,,ITA       ,android,Rebecca,McDonald
u31850,2020-03-31,False,,DEU       ,android,Minerva,Guzman
u38241,2020-05-28,False,,FRA       ,android,Eddie,Hart
u8617,2018-07-22,True,,FRA       ,iOS,Jacob,Stone
u39912,2020-06-05,False,2020-06-16,FRA       ,iOS,Brandon,Bass
u29637,2020-02-18,True,2020-09-20,ESP       ,android,Olga,Watkins
u1386,2016-05-21,True,,DEU       ,iOS,Troy,Welch
u20928,2019-08-09,True,,FRA       ,iOS,Nina,Matthews
u28354,2020-01-26,True,2020-10-30,FRA       ,android,Harold,Bryan
u16850,2019-04-08,True,,ESP       ,iOS,Calvin,Garcia
u34704,2020-05-08,False,,FRA       ,android,Helen,Johnson
u19566,2019-07-04,True,,GrE       ,android,Samuel,Colon
u34389,2020-05-05,True,,FRA       ,iOS,Jane,Nunez
u30585,2020-03-07,True,,ESP       ,android,Ina,Logan
u24126,2019-10-19,True,,FRA       ,android,Inez,Harmon
u33418,2020-04-26,False,,ITA       ,android,Edgar,Bush
u5144,2017-12-24,True,,DEU       ,iOS,Susie,Wood
u31916,2020-04-01,True,,FRA       ,android,Phoebe,Clayton
u6136,2018-03-02,True,,ITA       ,android,Calvin,Gutierrez
u21737,2019-08-26,True,,ESP       ,android,Beulah,Bryant
u35073,2020-05-11,False,,GrE       ,android,Floyd,Griffin
u17417,2019-04-27,True,,FRA       ,android,Jesus,Gibson
u41526,2020-06-13,False,,ITA       ,android,Herman,Brooks
u25175,2019-11-14,True,,FRA       ,android,Bess,Perez
u16249,2019-03-20,True,,ITA       ,iOS,Emily,Stanley
u37543,2020-05-25,False,,FRA       ,android,Edgar,Rose
u17124,2019-04-18,True,,ITA       ,android,Amelia,Gross
u38279,2020-05-29,False,,ITA       ,iOS,Nathan,Lee
u24428,2019-10-26,True,,FRA       ,iOS,Roxie,Brewer
u24553,2019-10-29,True,,FRA       ,android,Lenora,Lamb
u16242,2019-03-19,True,,DEU       ,android,Cody,Hines
u34536,2020-05-06,False,,FRA       ,android,Duane,Salazar
u39483,2020-06-02,False,2020-06-16,ITA       ,iOS,Justin,Owens
u17913,2019-05-13,False,,FRA       ,android,Genevieve,Lamb
u23810,2019-10-12,True,,DEU       ,android,Kyle,Copeland
u38163,2020-05-28,False,,GrE       ,android,Dora,Douglas
u30281,2020-02-29,False,,DEU       ,android,Lulu,Cook
u14672,2019-01-31,True,,FRA       ,android,Lloyd,Cross
u35426,2020-05-14,False,,AUT       ,android,Myra,Olson
u13771,2019-01-05,True,2020-06-17,DEU       ,android,Blake,Holt
u30000,2020-02-24,True,,DEU       ,iOS,Olivia,Sandoval
u35958,2020-05-18,False,2020-07-16,GrE       ,android,Daniel,Huff
u17598,2019-05-03,True,,FRA       ,android,Eliza,Obrien
u39888,2020-06-05,False,2020-06-18,ITA       ,iOS,Winifred,Chambers
u39178,2020-06-01,False,2020-09-22,FRA       ,android,Lula,Brown
u1530,2016-07-15,True,,DEU       ,iOS,Derrick,McGee
u9311,2018-08-15,True,,FRA       ,iOS,Abbie,Huff
u17904,2019-05-13,True,,FRA       ,iOS,May,Hudson
u10741,2018-09-29,True,,FRA       ,android,Shane,Burke
u5641,2018-01-27,True,,FRA       ,iOS,Blanche,Fuller
u18117,2019-05-20,True,,FRA       ,iOS,Caroline,Lambert
u8656,2018-07-24,True,2020-08-22,DEU       ,iOS,Lillie,Rodriguez
u27122,2019-12-31,True,,ITA       ,android,William,Carson
u5720,2018-02-02,True,,FRA       ,iOS,Ella,Parker
u32213,2020-04-07,False,,FRA       ,android,Max,Perkins
u20970,2019-08-10,True,,FRA       ,android,Helena,Briggs
u13169,2018-12-19,True,,ITA       ,iOS,Andre,Long
u32638,2020-04-15,False,2020-11-20,FRA       ,iOS,Henrietta,Steele
u36591,2020-05-21,False,,ESP       ,android,Hettie,Stevens
u41736,2020-06-15,False,,GrE       ,iOS,Cornelia,Luna
u32770,2020-04-17,False,2020-11-04,FRA       ,iOS,Mayme,Goodwin
u12656,2018-12-01,True,,FRA       ,android,Victor,Klein
u18701,2019-06-09,True,,ITA       ,android,Nathan,Garza
u18617,2019-06-06,True,,DEU       ,android,Barbara,Mendoza
u11045,2018-10-08,True,,FRA       ,iOS,Francis,Jimenez
u8978,2018-08-04,True,2020-06-05,FRA       ,android,Elizabeth,Vasquez
u39259,2020-06-01,False,,ITA       ,android,Cody,Tran
u33169,2020-04-23,True,2020-06-17,FRA       ,iOS,Bertie,Sullivan
u20739,2019-08-04,True,,GrE       ,android,Lola,Roy
u2939,2017-05-09,True,,GrE       ,android,Scott,Mendoza
u35229,2020-05-12,False,,FRA       ,iOS,Devin,Salazar
u13471,2018-12-28,True,,FRA       ,android,Eddie,Douglas
u8224,2018-07-05,True,,FRA       ,iOS,Manuel,Moran
u20046,2019-07-19,True,,FRA       ,android,Lora,Moore
u4692,2017-11-15,True,,FRA       ,iOS,Louisa,Sullivan
u7185,2018-05-11,True,,FRA       ,android,Devin,Johnston
u31864,2020-03-31,True,2020-06-20,FRA       ,iOS,Duane,Romero
u15977,2019-03-11,True,,FRA       ,android,Lela,Colon
u31621,2020-03-26,True,,ITA       ,android,Lou,Richardson
u12321,2018-11-20,True,,GrE       ,iOS,Cynthia,Carpenter
u15095,2019-02-13,False,2020-06-05,FRA       ,iOS,Landon,Hubbard
u26544,2019-12-17,True,,FRA       ,iOS,Minerva,Douglas
u33374,2020-04-25,True,,FRA       ,android,Victor,Griffith
u16722,2019-04-03,True,,ESP       ,iOS,Sean,Weber
u2958,2017-05-12,True,2020-12-02,FRA       ,android,Theresa,Barrett
u31428,2020-03-23,True,,FRA       ,android,Betty,Kennedy
u15971,2019-03-11,True,,DEU       ,iOS,Steve,Hunt
u3953,2017-09-04,True,,DEU       ,iOS,Louis,King
u31268,2020-03-20,True,,GrE       ,iOS,Charlie,Morgan
u32171,2020-04-06,True,,DEU       ,iOS,Mitchell,Sanders
u24657,2019-11-01,False,,DEU       ,android,Nannie,Wright
u1232,2016-03-27,False,2020-06-17,DEU       ,iOS,Zachary,Reese
u17708,2019-05-06,True,,AUT       ,android,Ricky,Cunningham
u15892,2019-03-09,True,,FRA       ,android,Kathryn,Norris
u22075,2019-09-02,True,,GrE       ,android,Mathilda,Adkins
u26392,2019-12-13,True,2020-07-22,FRA       ,iOS,Alta,Matthews
u29766,2020-02-20,True,,FRA       ,iOS,Warren,Wells
u38211,2020-05-28,False,,FRA       ,iOS,Delia,Phelps
u21261,2019-08-16,True,,FRA       ,iOS,Edna,Logan
u11316,2018-10-18,True,2020-07-04,ITA       ,iOS,Mollie,Barrett
u5249,2018-01-01,True,,GrE       ,iOS,Ora,Schneider
u6867,2018-04-21,True,,DEU       ,android,Lora,Burns
u28658,2020-01-31,True,,ESP       ,iOS,Emma,Erickson
u30965,2020-03-14,True,,FRA       ,android,Bill,Lewis
u25625,2019-11-24,True,,ITA       ,iOS,Jayden,Lawson
u35914,2020-05-17,False,,ESP       ,iOS,Mark,Terry
u12044,2018-11-11,True,2020-06-29,DEU       ,iOS,Benjamin,Sullivan
u18504,2019-06-03,True,2020-10-03,FRA       ,iOS,Helena,Cohen
u4760,2017-11-20,True,,FRA       ,android,Miguel,Flowers
u40011,2020-06-05,False,,ESP       ,android,Loretta,Atkins
u32509,2020-04-12,True,2020-08-18,FRA       ,iOS,Florence,Huff
u4742,2017-11-19,True,,FRA       ,android,Betty,Fox
u22547,2019-09-13,True,,ITA       ,android,Addie,Gregory
u12110,2018-11-14,True,,AUT       ,iOS,Ella,Harrington
u39031,2020-05-31,False,2020-06-17,ITA       ,iOS,Lottie,Simmons
u13517,2018-12-29,True,,DEU       ,android,Rena,Rodgers
u6024,2018-02-22,True,,DEU       ,android,Carl,Hunter
u19622,2019-07-06,True,,DEU       ,iOS,Nettie,Glover
u24757,2019-11-03,True,,FRA       ,android,Chester,Peters
u31925,2020-04-01,True,,FRA       ,iOS,Minerva,Shaw
u21712,2019-08-25,True,,DEU       ,iOS,Curtis,Farmer
u11307,2018-10-17,True,,ITA       ,iOS,Eugene,Willis
u27272,2020-01-03,False,,NEuro     ,iOS,Lillie,Burke
u23778,2019-10-11,True,,ESP       ,android,Sean,Wise
u20404,2019-07-27,True,,ITA       ,android,Addie,Wagner
u318,2015-08-29,True,,DEU       ,iOS,Lou,Ramos
u13279,2018-12-23,True,,FRA       ,iOS,Effie,Boone
u38903,2020-05-31,False,,GrE       ,iOS,Sadie,Dunn
u17965,2019-05-15,True,,FRA       ,android,Susan,Love
u40226,2020-06-06,False,2020-06-18,ITA       ,iOS,Claudia,Cohen
u19050,2019-06-20,True,,FRA       ,iOS,Leah,Walsh
u38467,2020-05-29,False,,FRA       ,android,Edgar,Wade
u35763,2020-05-16,False,,FRA       ,android,Harriett,Williamson
u29553,2020-02-16,True,,FRA       ,android,Elsie,Gill
u32450,2020-04-11,False,,FRA       ,iOS,Clarence,Patton
u7086,2018-05-06,True,,ITA       ,iOS,Rhoda,Morgan
u12616,2018-12-01,True,,DEU       ,iOS,Maria,Phillips
u27902,2020-01-17,True,,FRA       ,android,Ray,Rodgers
u36152,2020-05-19,False,2020-06-09,AUT       ,android,Ronald,Lindsey
u8013,2018-06-25,True,2020-06-29,FRA       ,android,Stella,Meyer
u9731,2018-08-28,True,,FRA       ,android,Marion,Farmer
u30038,2020-02-25,True,,ITA       ,android,Lida,White
u1871,2016-11-22,True,,GrE       ,android,Angel,Munoz
u38702,2020-05-30,False,,ITA       ,android,Cornelia,Hodges
u36486,2020-05-21,False,,GrE       ,android,Miguel,Grant
u33506,2020-04-27,True,,FRA       ,android,Marguerite,Gibson
u35096,2020-05-11,False,2020-06-18,FRA       ,android,Arthur,Soto
u32632,2020-04-14,False,,GrE       ,iOS,Alex,Pope
u25093,2019-11-11,True,,FRA       ,android,Estella,Patton
u24816,2019-11-04,False,,FRA       ,iOS,Phoebe,Shelton
u31388,2020-03-22,True,,GrE       ,android,Bruce,Edwards
u12669,2018-12-02,True,,GrE       ,android,Lee,Yates
u3653,2017-08-02,True,,FRA       ,android,Francis,Ballard
u1846,2016-11-14,True,,DEU       ,android,Chester,Wheeler
u27730,2020-01-13,True,2020-08-26,FRA       ,iOS,Lucas,Jordan
u34401,2020-05-05,True,2020-07-15,FRA       ,iOS,Donald,Russell
u30505,2020-03-05,True,2020-07-15,FRA       ,iOS,Maggie,Adkins
u19863,2019-07-13,False,2020-06-19,GrE       ,iOS,Theresa,Lamb
u8808,2018-07-29,True,,DEU       ,iOS,Willie,Hampton
u3380,2017-07-07,True,,DEU       ,android,Helen,Bass
u18025,2019-05-17,True,,GrE       ,iOS,Martha,Chandler
u8721,2018-07-26,True,,DEU       ,iOS,Benjamin,Duncan
u14212,2019-01-18,True,,DEU       ,iOS,Caleb,Todd
u32502,2020-04-12,True,2020-11-19,GrE       ,iOS,Sarah,McLaughlin
u3721,2017-08-11,True,,FRA       ,android,Francis,Rodgers
u24872,2019-11-06,True,,GrE       ,android,Essie,Byrd
u19843,2019-07-12,True,2020-06-25,FRA       ,iOS,Henry,Mendoza
u19255,2019-06-26,True,,FRA       ,android,Chris,Cohen
u5114,2017-12-21,True,,DEU       ,iOS,Blanche,Fisher
u27952,2020-01-18,False,,GrE       ,iOS,Ellen,Carr
u32882,2020-04-19,True,,FRA       ,android,Madge,Underwood
u4305,2017-10-08,True,,DEU       ,android,Dale,Nichols
u16076,2019-03-14,True,,DEU       ,android,Johnny,Maldonado
u498,2015-10-26,True,,DEU       ,iOS,Brett,Castro
u5647,2018-01-27,True,,DEU       ,iOS,Frank,Lyons
u2059,2016-12-29,True,,FRA       ,iOS,Francis,Roberson
u27356,2020-01-05,True,,ITA       ,android,Emily,Parker
u18430,2019-05-31,True,,ITA       ,android,Bernard,Lyons
u1194,2016-03-19,True,,DEU       ,iOS,Dominic,Saunders
u25065,2019-11-11,True,,GrE       ,iOS,Adam,Wheeler
u31888,2020-04-01,False,,FRA       ,iOS,Susan,Moore
u24027,2019-10-17,True,2020-06-24,DEU       ,iOS,Theresa,Fitzgerald
u15904,2019-03-09,True,,FRA       ,iOS,Eugenia,Vaughn
u4323,2017-10-10,True,,DEU       ,android,Mabelle,Luna
u1187,2016-03-15,False,2020-06-04,DEU       ,iOS,Noah,Holland
u18535,2019-06-03,True,,FRA       ,iOS,Barbara,Sharp
u22829,2019-09-19,True,,ITA       ,android,Justin,Owens
u11891,2018-11-05,True,,DEU       ,iOS,Nannie,Aguilar
u11104,2018-10-11,True,,DEU       ,android,Susan,Adkins
u13436,2018-12-27,True,2020-06-20,ITA       ,iOS,Eugenia,Nguyen
u9663,2018-08-26,True,,ITA       ,iOS,Ivan,Bridges
u31141,2020-03-18,True,2020-07-15,FRA       ,iOS,Theresa,Diaz
u11788,2018-11-02,True,,FRA       ,iOS,Kevin,Craig
u8052,2018-06-27,True,,FRA       ,android,Kate,Ross
u613,2015-11-29,True,,FRA       ,iOS,Henry,Bell
u34748,2020-05-08,False,,FRA       ,android,Celia,Wade
u19115,2019-06-22,True,,FRA       ,android,Betty,Sims
u39194,2020-06-01,False,,ITA       ,android,Harold,Douglas
u8663,2018-07-24,True,,DEU       ,iOS,Eunice,Weber
u474,2015-10-19,True,,DEU       ,android,Carrie,Brown
u26403,2019-12-14,False,2020-07-01,FRA       ,iOS,Andrew,Reid
u27380,2020-01-05,True,,FRA       ,android,Luella,Walsh
u30416,2020-03-03,True,,FRA       ,android,Genevieve,Schwartz
u30772,2020-03-11,True,,FRA       ,android,Maggie,Holloway
u7141,2018-05-09,True,,DEU       ,iOS,Landon,Marshall
u37042,2020-05-24,False,,GrE       ,iOS,Teresa,Rice
u15756,2019-03-05,False,2020-06-06,DEU       ,iOS,Leah,Fleming
u34736,2020-05-08,False,,FRA       ,iOS,John,Young
u12411,2018-11-24,True,,DEU       ,iOS,Mabelle,Bishop
u16971,2019-04-13,True,2020-06-24,FRA       ,android,Effie,Schneider
u18646,2019-06-08,True,,FRA       ,android,Gene,Moran
u9538,2018-08-23,True,,AUT       ,iOS,Alex,Rose
u5977,2018-02-19,True,,FRA       ,android,Benjamin,Lopez
u34140,2020-05-03,True,,GrE       ,iOS,Russell,Butler
u31096,2020-03-17,True,,FRA       ,iOS,Lloyd,Harper
u5628,2018-01-25,True,,DEU       ,iOS,Bessie,Bass
u18046,2019-05-18,True,,FRA       ,android,Lucy,Higgins
u19149,2019-06-23,True,,FRA       ,iOS,Ola,Cruz
u7529,2018-05-31,True,,FRA       ,iOS,Florence,Parsons
u34633,2020-05-08,True,,FRA       ,iOS,Lillie,Webb
u29983,2020-02-24,True,2020-04-15,FRA       ,android,Herbert,Houston
u40758,2020-06-08,False,,ITA       ,iOS,Linnie,Reed
u28024,2020-01-19,True,,ESP       ,android,Helena,Parsons
u23968,2019-10-16,True,2020-06-11,FRA       ,iOS,Josephine,Wright
u37432,2020-05-25,False,,FRA       ,iOS,Adelaide,Goodwin
u40477,2020-06-07,False,2020-06-20,DEU       ,iOS,Charlie,Sullivan
u24385,2019-10-25,True,,FRA       ,android,Mina,Blair
u39239,2020-06-01,False,,FRA       ,android,Garrett,Valdez
u1335,2016-05-04,True,2020-07-08,DEU       ,android,Clarence,Mack
u5884,2018-02-13,True,,GrE       ,iOS,Sophia,Yates
u6040,2018-02-23,True,,FRA       ,android,Steven,Murray
u19460,2019-07-01,True,,ESP       ,android,Estelle,Frazier
u11066,2018-10-09,True,,DEU       ,iOS,Olive,Reed
u23266,2019-09-29,True,2020-08-08,DEU       ,android,Betty,Mullins
u24115,2019-10-19,False,2020-07-03,ITA       ,android,Nora,Wagner
u12680,2018-12-02,True,,ITA       ,android,Jackson,Mendez
u39991,2020-06-05,False,2020-06-17,ITA       ,android,Corey,Webb
u40211,2020-06-06,False,2020-07-01,FRA       ,iOS,Travis,Mitchell
u11698,2018-10-30,True,2020-06-12,FRA       ,iOS,Andrew,Bishop
u37935,2020-05-27,False,,FRA       ,android,Isaac,Taylor
u21440,2019-08-19,False,,FRA       ,iOS,Lora,Morris
u1043,2016-02-15,True,,DEU       ,iOS,Jacob,Meyer
u38293,2020-05-29,False,,ITA       ,android,Ada,Kennedy
u6520,2018-03-27,True,,ITA       ,android,Michael,Hamilton
u25603,2019-11-23,True,,GrE       ,android,John,Thornton
u34943,2020-05-10,False,,FRA       ,android,Marian,Baker
u180,2015-06-29,True,,DEU       ,iOS,Julian,Tate
u3147,2017-06-07,True,,GrE       ,android,Lola,Perkins
u17454,2019-04-28,True,,DEU       ,iOS,Ida,Singleton
u15152,2019-02-15,True,,FRA       ,android,Peter,Ryan
u6168,2018-03-04,True,,DEU       ,android,Miguel,Frazier
u27397,2020-01-06,True,2020-09-23,FRA       ,iOS,Frances,Hansen
u32426,2020-04-11,False,,GrE       ,android,Alex,Byrd
u20854,2019-08-07,True,,FRA       ,iOS,Marc,Gonzales
u41741,2020-06-15,False,,ITA       ,iOS,Caroline,Mills
u19841,2019-07-12,True,,DEU       ,iOS,Connor,Simmons
u21315,2019-08-17,True,,FRA       ,android,Juan,Blair
u33782,2020-04-30,True,2020-06-06,FRA       ,iOS,Stella,Manning
u24667,2019-11-01,True,,FRA       ,android,Ollie,Watts
u33372,2020-04-25,False,,FRA       ,iOS,Lucas,Banks
u25013,2019-11-10,True,,FRA       ,android,Augusta,Peterson
u40013,2020-06-05,False,,FRA       ,iOS,Pauline,Perez
u2234,2017-01-23,True,,ITA       ,android,Harry,Potter
u25936,2019-12-02,True,,ESP       ,android,Leonard,Adkins
u36341,2020-05-20,False,,FRA       ,android,Matthew,Robbins
u6652,2018-04-06,True,,FRA       ,android,Evan,Richardson
u6761,2018-04-14,True,,DEU       ,android,Rebecca,Walton
u8041,2018-06-26,True,,ITA       ,iOS,Lizzie,Martin
u3219,2017-06-18,True,,DEU       ,android,Eliza,Klein
u3493,2017-07-18,True,,DEU       ,iOS,Lora,Reid
u7054,2018-05-04,True,,ITA       ,iOS,Nell,Johnson
u33059,2020-04-21,True,,ITA       ,iOS,Ella,Bowers
u14811,2019-02-05,True,,GrE       ,iOS,Dora,Sandoval
u29099,2020-02-08,True,,ITA       ,android,Shawn,Buchanan
u29822,2020-02-21,True,,ITA       ,android,Elmer,Myers
u18104,2019-05-19,True,,FRA       ,android,Lucinda,Cain
u41027,2020-06-10,False,,DEU       ,android,Mary,Murray
u42205,2020-06-19,False,2020-07-01,FRA       ,android,Brian,Daniels
u38874,2020-05-31,False,,ESP       ,iOS,William,Gregory
u648,2015-12-08,True,,DEU       ,iOS,Barbara,Park
u4120,2017-09-21,True,,AUT       ,android,Mabel,Boone
u8376,2018-07-13,True,,FRA       ,iOS,Carl,Benson
u16927,2019-04-11,True,,FRA       ,iOS,Susan,Wilkins
u8516,2018-07-19,True,,FRA       ,android,Adele,McCoy
u35756,2020-05-16,False,2020-08-02,FRA       ,iOS,Susie,Webb
u32204,2020-04-07,True,,ITA       ,android,William,Salazar
u38536,2020-05-29,False,2020-07-15,DEU       ,iOS,Rachel,Todd
u5502,2018-01-17,True,,DEU       ,iOS,Nina,Underwood
u20203,2019-07-22,True,,DEU       ,android,Charlie,Mann
u10123,2018-09-11,True,,ITA       ,android,Lora,Stanley
u35012,2020-05-11,True,2020-06-24,FRA       ,iOS,Nelle,Becker
u25762,2019-11-28,True,,FRA       ,iOS,Manuel,Tyler
u15067,2019-02-12,True,,FRA       ,iOS,Harry,Lamb
u23800,2019-10-12,True,,ITA       ,iOS,Helen,Daniels
u37008,2020-05-23,False,,FRA       ,android,Ray,Cummings
u35262,2020-05-12,False,,ESP       ,iOS,Clarence,Shaw
u29991,2020-02-24,True,,ITA       ,android,Beatrice,Montgomery
u24286,2019-10-23,False,,FRA       ,android,Charles,Walters
u25466,2019-11-21,False,,GrE       ,iOS,Leah,Moreno
u22637,2019-09-15,True,,FRA       ,android,Cory,Nash
u22163,2019-09-04,True,,FRA       ,iOS,Marvin,Hopkins
u37461,2020-05-25,False,,FRA       ,android,Hester,Morris
u1457,2016-06-16,True,,DEU       ,android,Lulu,Baldwin
u28703,2020-02-01,True,,DEU       ,iOS,Ellen,Willis
u3720,2017-08-11,True,,DEU       ,android,Myra,Long
u19287,2019-06-27,True,,ITA       ,iOS,Gilbert,Baker
u10602,2018-09-25,True,,GrE       ,android,Devin,Lawrence
u37529,2020-05-25,False,,NEuro     ,android,Mark,Moran
u896,2016-01-24,True,2020-08-01,DEU       ,iOS,Ricky,Hoffman
u35026,2020-05-11,False,,FRA       ,android,Louisa,Allison
u24647,2019-10-31,True,,AUT       ,android,Amy,Higgins
u42228,2020-06-19,False,,FRA       ,iOS,Todd,Nunez
u6295,2018-03-12,True,,ITA       ,android,Edward,Robbins
u19473,2019-07-02,True,,FRA       ,android,Patrick,Evans
u3725,2017-08-11,True,,DEU       ,iOS,Steven,Baker
u16881,2019-04-09,True,,ITA       ,android,Jonathan,Cain
u18969,2019-06-18,True,,ESP       ,iOS,Douglas,Brady
u25723,2019-11-26,True,,GrE       ,iOS,Violet,Summers
u5294,2018-01-04,True,,FRA       ,iOS,Rosalie,Becker
u11310,2018-10-18,True,,DEU       ,android,Willie,Reeves
u40371,2020-06-07,False,2020-11-10,FRA       ,android,Willie,Reeves
u34320,2020-05-04,False,,ITA       ,iOS,Hulda,Munoz
u18042,2019-05-18,True,,DEU       ,iOS,Olive,Warren
u5055,2017-12-16,True,,FRA       ,android,Hulda,Foster
u4205,2017-09-28,True,,FRA       ,iOS,Estella,Rogers
u20828,2019-08-06,True,2020-12-12,FRA       ,iOS,Christina,Long
u6801,2018-04-16,True,,FRA       ,iOS,Celia,Lloyd
u31324,2020-03-21,True,,ITA       ,android,Chad,Cummings
u37308,2020-05-24,False,2020-06-06,DEU       ,android,Vincent,Drake
u1059,2016-02-16,True,,DEU       ,android,Estelle,Armstrong
u38266,2020-05-28,False,,GrE       ,iOS,Hester,Morrison
u28073,2020-01-20,True,,ITA       ,iOS,Todd,French
u29222,2020-02-10,True,,GrE       ,android,Isaac,Grant
u29234,2020-02-11,True,,DEU       ,android,Frank,Griffin
u7494,2018-05-29,True,,ESP       ,iOS,Marie,Chapman
u30716,2020-03-10,True,,ITA       ,android,Cynthia,Dixon
u19594,2019-07-05,True,,ITA       ,android,Raymond,Obrien
u28052,2020-01-19,True,2020-09-09,AUT       ,android,Victoria,Reid
u26335,2019-12-12,True,,DEU       ,iOS,Dustin,Hopkins
u27712,2020-01-13,True,,FRA       ,android,George,Hunt
u32326,2020-04-10,True,2020-06-29,FRA       ,android,Nora,Roberts
u21085,2019-08-12,True,,GrE       ,iOS,Hattie,James
u11901,2018-11-06,True,,FRA       ,iOS,Rosetta,Christensen
u9543,2018-08-23,True,,ESP       ,android,Frank,Jimenez
u33567,2020-04-28,True,,GrE       ,android,Philip,Bowman
u32238,2020-04-08,True,,ITA       ,android,Mabelle,Hunt
u25071,2019-11-11,True,2020-07-07,FRA       ,android,Gregory,Keller
u34121,2020-05-03,False,,DEU       ,android,Ernest,Cunningham
u21860,2019-08-29,True,,DEU       ,iOS,Chris,Lambert
u3643,2017-08-01,True,,DEU       ,android,Marcus,Nash
u3209,2017-06-16,True,,DEU       ,android,James,Knight
